Date;Time;Severity;TID;This;Function;Message
2017/10/20;14:43:20.095;VERB;25268;0;NetworkTrace::exec@841;"[../libsimitar/NetworkTrace.cpp] Joining flow thread networkFlow[19]->flowThread()"
2017/10/20;14:43:20.095;VERB;25268;0;NetworkTrace::exec@841;"[../libsimitar/NetworkTrace.cpp] Joining flow thread networkFlow[20]->flowThread()"
2017/10/20;14:43:20.095;VERB;25268;0;NetworkTrace::exec@841;"[../libsimitar/NetworkTrace.cpp] Joining flow thread networkFlow[21]->flowThread()"
2017/10/20;14:43:20.095;VERB;25268;0;NetworkTrace::exec@841;"[../libsimitar/NetworkTrace.cpp] Joining flow thread networkFlow[22]->flowThread()"
2017/10/20;14:43:20.095;VERB;25268;0;NetworkTrace::exec@841;"[../libsimitar/NetworkTrace.cpp] Joining flow thread networkFlow[23]->flowThread()"
2017/10/20;14:43:20.095;VERB;25268;0;NetworkTrace::exec@841;"[../libsimitar/NetworkTrace.cpp] Joining flow thread networkFlow[24]->flowThread()"
2017/10/20;14:43:20.095;VERB;25268;0;NetworkTrace::exec@841;"[../libsimitar/NetworkTrace.cpp] Joining flow thread networkFlow[25]->flowThread()"
2017/10/20;14:43:20.095;VERB;25268;0;NetworkTrace::exec@841;"[../libsimitar/NetworkTrace.cpp] Joining flow thread networkFlow[26]->flowThread()"
2017/10/20;14:43:20.095;VERB;25268;0;NetworkTrace::exec@841;"[../libsimitar/NetworkTrace.cpp] Joining flow thread networkFlow[27]->flowThread()"
2017/10/20;14:43:20.095;VERB;25268;0;NetworkTrace::exec@841;"[../libsimitar/NetworkTrace.cpp] Joining flow thread networkFlow[28]->flowThread()"
2017/10/20;14:43:20.095;VERB;25268;0;NetworkTrace::exec@841;"[../libsimitar/NetworkTrace.cpp] Joining flow thread networkFlow[29]->flowThread()"
2017/10/20;14:43:21.480;DEBUG;25409;0;TinsFlow::flowGenerate@33;"[../libsimitar/TinsFlow.cpp] [flowId:128] -> onTime:0.1 npackets:1 netInterface:h1-eth0"
2017/10/20;14:43:21.480;DEBUG;25409;0;TinsFlow::flowGenerate@36;"[../libsimitar/TinsFlow.cpp] [flowId:128] -> npackets_mode11 npackets_mode2:0"
2017/10/20;14:43:21.480;DEBUG;25409;0;TinsFlow::sendPackets@98;"[../libsimitar/TinsFlow.cpp] [FlowId:128]: EthernetII/IP(192.168.1.2, 67.175.21.149)/TCP(1611, 2434)/NULL/payload:60"
2017/10/20;14:43:21.480;DEBUG;25409;0;TinsFlow::sendPackets@107;"[../libsimitar/TinsFlow.cpp] [FlowId:128]: PacketSender::IP_TCP_SOCKET"
2017/10/20;14:43:21.487;DEBUG;25410;0;TinsFlow::flowGenerate@33;"[../libsimitar/TinsFlow.cpp] [flowId:129] -> onTime:0.230804 npackets:6 netInterface:h1-eth0"
2017/10/20;14:43:21.487;DEBUG;25410;0;TinsFlow::flowGenerate@36;"[../libsimitar/TinsFlow.cpp] [flowId:129] -> npackets_mode16 npackets_mode2:0"
2017/10/20;14:43:21.487;DEBUG;25410;0;TinsFlow::sendPackets@98;"[../libsimitar/TinsFlow.cpp] [FlowId:129]: EthernetII/IP(192.168.1.2, 67.163.59.104)/TCP(4786, 3777)/NULL/payload:66"
2017/10/20;14:43:21.487;DEBUG;25410;0;TinsFlow::sendPackets@107;"[../libsimitar/TinsFlow.cpp] [FlowId:129]: PacketSender::IP_TCP_SOCKET"
2017/10/20;14:43:21.506;DEBUG;25409;0;TinsFlow::sendPackets@98;"[../libsimitar/TinsFlow.cpp] [FlowId:128]: EthernetII/IP(192.168.1.2, 67.175.21.149)/TCP(1611, 2434)/NULL/payload:0"
2017/10/20;14:43:21.506;DEBUG;25409;0;TinsFlow::sendPackets@107;"[../libsimitar/TinsFlow.cpp] [FlowId:128]: PacketSender::IP_TCP_SOCKET"
2017/10/20;14:43:21.509;DEBUG;25411;0;TinsFlow::flowGenerate@33;"[../libsimitar/TinsFlow.cpp] [flowId:130] -> onTime:0.161102 npackets:3 netInterface:h1-eth0"
2017/10/20;14:43:21.509;DEBUG;25411;0;TinsFlow::flowGenerate@36;"[../libsimitar/TinsFlow.cpp] [flowId:130] -> npackets_mode13 npackets_mode2:0"
2017/10/20;14:43:21.509;DEBUG;25411;0;TinsFlow::sendPackets@98;"[../libsimitar/TinsFlow.cpp] [FlowId:130]: EthernetII/IP(192.168.1.2, 72.197.60.203)/TCP(1487, 3926)/NULL/payload:66"
2017/10/20;14:43:21.509;DEBUG;25411;0;TinsFlow::sendPackets@107;"[../libsimitar/TinsFlow.cpp] [FlowId:130]: PacketSender::IP_TCP_SOCKET"
2017/10/20;14:43:21.522;DEBUG;25410;0;TinsFlow::sendPackets@98;"[../libsimitar/TinsFlow.cpp] [FlowId:129]: EthernetII/IP(192.168.1.2, 67.163.59.104)/TCP(4786, 3777)/NULL/payload:0"
2017/10/20;14:43:21.522;DEBUG;25410;0;TinsFlow::sendPackets@107;"[../libsimitar/TinsFlow.cpp] [FlowId:129]: PacketSender::IP_TCP_SOCKET"
2017/10/20;14:43:21.530;DEBUG;25411;0;TinsFlow::sendPackets@98;"[../libsimitar/TinsFlow.cpp] [FlowId:130]: EthernetII/IP(192.168.1.2, 72.197.60.203)/TCP(1487, 3926)/NULL/payload:0"
2017/10/20;14:43:21.530;DEBUG;25411;0;TinsFlow::sendPackets@107;"[../libsimitar/TinsFlow.cpp] [FlowId:130]: PacketSender::IP_TCP_SOCKET"
2017/10/20;14:43:21.534;DEBUG;25409;0;DummyFlow::flowStart@55;"[../libsimitar/DummyFlow.cpp] EndFlow[128]"
2017/10/20;14:43:21.558;DEBUG;25410;0;DummyFlow::flowStart@55;"[../libsimitar/DummyFlow.cpp] EndFlow[129]"
2017/10/20;14:43:21.558;DEBUG;25411;0;DummyFlow::flowStart@55;"[../libsimitar/DummyFlow.cpp] EndFlow[130]"
2017/10/20;14:43:21.800;DEBUG;25412;0;TinsFlow::flowGenerate@33;"[../libsimitar/TinsFlow.cpp] [flowId:131] -> onTime:0.12616 npackets:3 netInterface:h1-eth0"
2017/10/20;14:43:21.800;DEBUG;25412;0;TinsFlow::flowGenerate@36;"[../libsimitar/TinsFlow.cpp] [flowId:131] -> npackets_mode13 npackets_mode2:0"
2017/10/20;14:43:21.800;DEBUG;25412;0;TinsFlow::sendPackets@98;"[../libsimitar/TinsFlow.cpp] [FlowId:131]: EthernetII/IP(192.168.1.2, 71.228.44.157)/TCP(4857, 3167)/NULL/payload:66"
2017/10/20;14:43:21.800;DEBUG;25412;0;TinsFlow::sendPackets@107;"[../libsimitar/TinsFlow.cpp] [FlowId:131]: PacketSender::IP_TCP_SOCKET"
2017/10/20;14:43:21.822;DEBUG;25412;0;TinsFlow::sendPackets@98;"[../libsimitar/TinsFlow.cpp] [FlowId:131]: EthernetII/IP(192.168.1.2, 71.228.44.157)/TCP(4857, 3167)/NULL/payload:0"
2017/10/20;14:43:21.822;DEBUG;25412;0;TinsFlow::sendPackets@107;"[../libsimitar/TinsFlow.cpp] [FlowId:131]: PacketSender::IP_TCP_SOCKET"
2017/10/20;14:43:21.862;DEBUG;25412;0;DummyFlow::flowStart@55;"[../libsimitar/DummyFlow.cpp] EndFlow[131]"
2017/10/20;14:43:24.458;DEBUG;25413;0;TinsFlow::flowGenerate@33;"[../libsimitar/TinsFlow.cpp] [flowId:132] -> onTime:0.1 npackets:1 netInterface:h1-eth0"
2017/10/20;14:43:24.458;DEBUG;25413;0;TinsFlow::flowGenerate@36;"[../libsimitar/TinsFlow.cpp] [flowId:132] -> npackets_mode11 npackets_mode2:0"
2017/10/20;14:43:24.458;DEBUG;25413;0;TinsFlow::sendPackets@98;"[../libsimitar/TinsFlow.cpp] [FlowId:132]: EthernetII/IP(192.168.1.2, 86.3.249.41)/TCP(4109, 2525)/NULL/payload:60"
2017/10/20;14:43:24.458;DEBUG;25413;0;TinsFlow::sendPackets@107;"[../libsimitar/TinsFlow.cpp] [FlowId:132]: PacketSender::IP_TCP_SOCKET"
2017/10/20;14:43:24.486;DEBUG;25413;0;TinsFlow::sendPackets@98;"[../libsimitar/TinsFlow.cpp] [FlowId:132]: EthernetII/IP(192.168.1.2, 86.3.249.41)/TCP(4109, 2525)/NULL/payload:0"
2017/10/20;14:43:24.486;DEBUG;25413;0;TinsFlow::sendPackets@107;"[../libsimitar/TinsFlow.cpp] [FlowId:132]: PacketSender::IP_TCP_SOCKET"
2017/10/20;14:43:24.526;DEBUG;25413;0;DummyFlow::flowStart@55;"[../libsimitar/DummyFlow.cpp] EndFlow[132]"
2017/10/20;14:43:36.050;DEBUG;25367;0;TinsFlow::flowGenerate@33;"[../libsimitar/TinsFlow.cpp] [flowId:86] -> onTime:0.1 npackets:1 netInterface:h1-eth0"
2017/10/20;14:43:36.050;DEBUG;25367;0;TinsFlow::flowGenerate@36;"[../libsimitar/TinsFlow.cpp] [flowId:86] -> npackets_mode18 npackets_mode2:1"
2017/10/20;14:43:36.050;DEBUG;25367;0;TinsFlow::sendPackets@98;"[../libsimitar/TinsFlow.cpp] [FlowId:86]: EthernetII/IP(192.168.1.2, 69.160.6.18)/TCP(3612, 3908)/NULL/payload:108"
2017/10/20;14:43:36.050;DEBUG;25367;0;TinsFlow::sendPackets@107;"[../libsimitar/TinsFlow.cpp] [FlowId:86]: PacketSender::IP_TCP_SOCKET"
2017/10/20;14:43:36.110;DEBUG;25367;0;TinsFlow::sendPackets@98;"[../libsimitar/TinsFlow.cpp] [FlowId:86]: EthernetII/IP(192.168.1.2, 69.160.6.18)/TCP(3612, 3908)/NULL/payload:1000"
2017/10/20;14:43:36.110;DEBUG;25367;0;TinsFlow::sendPackets@107;"[../libsimitar/TinsFlow.cpp] [FlowId:86]: PacketSender::IP_TCP_SOCKET"
2017/10/20;14:43:36.146;DEBUG;25367;0;DummyFlow::flowStart@55;"[../libsimitar/DummyFlow.cpp] EndFlow[86]"
2017/10/20;14:43:36.161;DEBUG;25414;0;TinsFlow::flowGenerate@33;"[../libsimitar/TinsFlow.cpp] [flowId:133] -> onTime:0.1 npackets:2 netInterface:h1-eth0"
2017/10/20;14:43:36.161;DEBUG;25414;0;TinsFlow::flowGenerate@36;"[../libsimitar/TinsFlow.cpp] [flowId:133] -> npackets_mode12 npackets_mode2:0"
2017/10/20;14:43:36.161;DEBUG;25414;0;TinsFlow::sendPackets@98;"[../libsimitar/TinsFlow.cpp] [FlowId:133]: EthernetII/IP(192.168.1.2, 86.128.116.241)/TCP(445, 2776)/NULL/payload:78"
2017/10/20;14:43:36.161;DEBUG;25414;0;TinsFlow::sendPackets@107;"[../libsimitar/TinsFlow.cpp] [FlowId:133]: PacketSender::IP_TCP_SOCKET"
2017/10/20;14:43:36.198;DEBUG;25414;0;TinsFlow::sendPackets@98;"[../libsimitar/TinsFlow.cpp] [FlowId:133]: EthernetII/IP(192.168.1.2, 86.128.116.241)/TCP(445, 2776)/NULL/payload:0"
2017/10/20;14:43:36.198;DEBUG;25414;0;TinsFlow::sendPackets@107;"[../libsimitar/TinsFlow.cpp] [FlowId:133]: PacketSender::IP_TCP_SOCKET"
2017/10/20;14:43:36.246;DEBUG;25414;0;DummyFlow::flowStart@55;"[../libsimitar/DummyFlow.cpp] EndFlow[133]"
2017/10/20;14:43:37.070;DEBUG;25415;0;TinsFlow::flowGenerate@33;"[../libsimitar/TinsFlow.cpp] [flowId:134] -> onTime:0.1 npackets:1 netInterface:h1-eth0"
2017/10/20;14:43:37.070;DEBUG;25415;0;TinsFlow::flowGenerate@36;"[../libsimitar/TinsFlow.cpp] [flowId:134] -> npackets_mode11 npackets_mode2:0"
2017/10/20;14:43:37.070;DEBUG;25415;0;TinsFlow::sendPackets@98;"[../libsimitar/TinsFlow.cpp] [FlowId:134]: EthernetII/IP(192.168.1.2, 24.185.17.200)/TCP(4502, 1569)/NULL/payload:60"
2017/10/20;14:43:37.070;DEBUG;25415;0;TinsFlow::sendPackets@107;"[../libsimitar/TinsFlow.cpp] [FlowId:134]: PacketSender::IP_TCP_SOCKET"
2017/10/20;14:43:37.114;DEBUG;25415;0;TinsFlow::sendPackets@98;"[../libsimitar/TinsFlow.cpp] [FlowId:134]: EthernetII/IP(192.168.1.2, 24.185.17.200)/TCP(4502, 1569)/NULL/payload:0"
2017/10/20;14:43:37.114;DEBUG;25415;0;TinsFlow::sendPackets@107;"[../libsimitar/TinsFlow.cpp] [FlowId:134]: PacketSender::IP_TCP_SOCKET"
2017/10/20;14:43:37.170;DEBUG;25415;0;DummyFlow::flowStart@55;"[../libsimitar/DummyFlow.cpp] EndFlow[134]"
2017/10/20;14:43:39.462;DEBUG;25416;0;TinsFlow::flowGenerate@33;"[../libsimitar/TinsFlow.cpp] [flowId:135] -> onTime:0.1 npackets:1 netInterface:h1-eth0"
2017/10/20;14:43:39.462;DEBUG;25416;0;TinsFlow::flowGenerate@36;"[../libsimitar/TinsFlow.cpp] [flowId:135] -> npackets_mode11 npackets_mode2:0"
2017/10/20;14:43:39.462;DEBUG;25416;0;TinsFlow::sendPackets@154;"[../libsimitar/TinsFlow.cpp] [FlowId:135]: EthernetII/IP(192.168.1.2, 74.134.3.114)/ICMP/DNS/payload:70"
2017/10/20;14:43:39.462;DEBUG;25416;0;TinsFlow::sendPackets@159;"[../libsimitar/TinsFlow.cpp] [FlowId:135]: PacketSender::ICMP_SOCKET"
2017/10/20;14:43:39.502;DEBUG;25416;0;TinsFlow::sendPackets@154;"[../libsimitar/TinsFlow.cpp] [FlowId:135]: EthernetII/IP(192.168.1.2, 74.134.3.114)/ICMP/DNS/payload:0"
2017/10/20;14:43:39.502;DEBUG;25416;0;TinsFlow::sendPackets@159;"[../libsimitar/TinsFlow.cpp] [FlowId:135]: PacketSender::ICMP_SOCKET"
2017/10/20;14:43:39.546;DEBUG;25416;0;DummyFlow::flowStart@55;"[../libsimitar/DummyFlow.cpp] EndFlow[135]"
2017/10/20;14:43:39.608;DEBUG;25417;0;TinsFlow::flowGenerate@33;"[../libsimitar/TinsFlow.cpp] [flowId:136] -> onTime:0.1 npackets:1 netInterface:h1-eth0"
2017/10/20;14:43:39.608;DEBUG;25417;0;TinsFlow::flowGenerate@36;"[../libsimitar/TinsFlow.cpp] [flowId:136] -> npackets_mode11 npackets_mode2:0"
2017/10/20;14:43:39.608;DEBUG;25417;0;TinsFlow::sendPackets@98;"[../libsimitar/TinsFlow.cpp] [FlowId:136]: EthernetII/IP(192.168.1.2, 67.84.43.172)/TCP(3901, 1454)/NULL/payload:60"
2017/10/20;14:43:39.608;DEBUG;25417;0;TinsFlow::sendPackets@107;"[../libsimitar/TinsFlow.cpp] [FlowId:136]: PacketSender::IP_TCP_SOCKET"
2017/10/20;14:43:39.646;DEBUG;25417;0;TinsFlow::sendPackets@98;"[../libsimitar/TinsFlow.cpp] [FlowId:136]: EthernetII/IP(192.168.1.2, 67.84.43.172)/TCP(3901, 1454)/NULL/payload:0"
2017/10/20;14:43:39.646;DEBUG;25417;0;TinsFlow::sendPackets@107;"[../libsimitar/TinsFlow.cpp] [FlowId:136]: PacketSender::IP_TCP_SOCKET"
2017/10/20;14:43:39.686;DEBUG;25417;0;DummyFlow::flowStart@55;"[../libsimitar/DummyFlow.cpp] EndFlow[136]"
2017/10/20;14:43:39.720;DEBUG;25418;0;TinsFlow::flowGenerate@33;"[../libsimitar/TinsFlow.cpp] [flowId:137] -> onTime:0.105865 npackets:3 netInterface:h1-eth0"
2017/10/20;14:43:39.720;DEBUG;25418;0;TinsFlow::flowGenerate@36;"[../libsimitar/TinsFlow.cpp] [flowId:137] -> npackets_mode13 npackets_mode2:0"
2017/10/20;14:43:39.720;DEBUG;25418;0;TinsFlow::sendPackets@98;"[../libsimitar/TinsFlow.cpp] [FlowId:137]: EthernetII/IP(192.168.1.2, 24.187.107.99)/TCP(4224, 2367)/NULL/payload:66"
2017/10/20;14:43:39.720;DEBUG;25418;0;TinsFlow::sendPackets@107;"[../libsimitar/TinsFlow.cpp] [FlowId:137]: PacketSender::IP_TCP_SOCKET"
2017/10/20;14:43:39.762;DEBUG;25418;0;TinsFlow::sendPackets@98;"[../libsimitar/TinsFlow.cpp] [FlowId:137]: EthernetII/IP(192.168.1.2, 24.187.107.99)/TCP(4224, 2367)/NULL/payload:0"
2017/10/20;14:43:39.762;DEBUG;25418;0;TinsFlow::sendPackets@107;"[../libsimitar/TinsFlow.cpp] [FlowId:137]: PacketSender::IP_TCP_SOCKET"
2017/10/20;14:43:39.814;DEBUG;25418;0;DummyFlow::flowStart@55;"[../libsimitar/DummyFlow.cpp] EndFlow[137]"
2017/10/20;14:43:39.976;DEBUG;25419;0;TinsFlow::flowGenerate@33;"[../libsimitar/TinsFlow.cpp] [flowId:138] -> onTime:0.1 npackets:2 netInterface:h1-eth0"
2017/10/20;14:43:39.976;DEBUG;25419;0;TinsFlow::flowGenerate@36;"[../libsimitar/TinsFlow.cpp] [flowId:138] -> npackets_mode12 npackets_mode2:0"
2017/10/20;14:43:39.976;DEBUG;25419;0;TinsFlow::sendPackets@98;"[../libsimitar/TinsFlow.cpp] [FlowId:138]: EthernetII/IP(192.168.1.2, 24.53.74.129)/TCP(3279, 3058)/NULL/payload:69"
2017/10/20;14:43:39.976;DEBUG;25419;0;TinsFlow::sendPackets@107;"[../libsimitar/TinsFlow.cpp] [FlowId:138]: PacketSender::IP_TCP_SOCKET"
2017/10/20;14:43:40.006;DEBUG;25419;0;TinsFlow::sendPackets@98;"[../libsimitar/TinsFlow.cpp] [FlowId:138]: EthernetII/IP(192.168.1.2, 24.53.74.129)/TCP(3279, 3058)/NULL/payload:0"
2017/10/20;14:43:40.006;DEBUG;25419;0;TinsFlow::sendPackets@107;"[../libsimitar/TinsFlow.cpp] [FlowId:138]: PacketSender::IP_TCP_SOCKET"
2017/10/20;14:43:40.042;DEBUG;25419;0;DummyFlow::flowStart@55;"[../libsimitar/DummyFlow.cpp] EndFlow[138]"
2017/10/20;14:43:40.246;DEBUG;25420;0;TinsFlow::flowGenerate@33;"[../libsimitar/TinsFlow.cpp] [flowId:139] -> onTime:10.1364 npackets:3 netInterface:h1-eth0"
2017/10/20;14:43:40.246;DEBUG;25420;0;TinsFlow::flowGenerate@36;"[../libsimitar/TinsFlow.cpp] [flowId:139] -> npackets_mode13 npackets_mode2:0"
2017/10/20;14:43:40.246;DEBUG;25420;0;TinsFlow::sendPackets@98;"[../libsimitar/TinsFlow.cpp] [FlowId:139]: EthernetII/IP(192.168.1.2, 66.61.38.114)/TCP(2584, 32656)/NULL/payload:70"
2017/10/20;14:43:40.246;DEBUG;25420;0;TinsFlow::sendPackets@107;"[../libsimitar/TinsFlow.cpp] [FlowId:139]: PacketSender::IP_TCP_SOCKET"
2017/10/20;14:43:40.278;DEBUG;25420;0;TinsFlow::sendPackets@98;"[../libsimitar/TinsFlow.cpp] [FlowId:139]: EthernetII/IP(192.168.1.2, 66.61.38.114)/TCP(2584, 32656)/NULL/payload:0"
2017/10/20;14:43:40.278;DEBUG;25420;0;TinsFlow::sendPackets@107;"[../libsimitar/TinsFlow.cpp] [FlowId:139]: PacketSender::IP_TCP_SOCKET"
2017/10/20;14:43:40.322;DEBUG;25420;0;DummyFlow::flowStart@55;"[../libsimitar/DummyFlow.cpp] EndFlow[139]"
2017/10/20;14:43:40.776;DEBUG;25350;0;TinsFlow::flowGenerate@33;"[../libsimitar/TinsFlow.cpp] [flowId:69] -> onTime:0.1 npackets:1 netInterface:h1-eth0"
2017/10/20;14:43:40.776;DEBUG;25350;0;TinsFlow::flowGenerate@36;"[../libsimitar/TinsFlow.cpp] [flowId:69] -> npackets_mode12 npackets_mode2:0"
2017/10/20;14:43:40.776;DEBUG;25350;0;TinsFlow::sendPackets@98;"[../libsimitar/TinsFlow.cpp] [FlowId:69]: EthernetII/IP(192.168.1.2, 69.248.108.13)/TCP(3663, 22960)/NULL/payload:128"
2017/10/20;14:43:40.776;DEBUG;25350;0;TinsFlow::sendPackets@107;"[../libsimitar/TinsFlow.cpp] [FlowId:69]: PacketSender::IP_TCP_SOCKET"
2017/10/20;14:43:40.850;DEBUG;25350;0;TinsFlow::sendPackets@98;"[../libsimitar/TinsFlow.cpp] [FlowId:69]: EthernetII/IP(192.168.1.2, 69.248.108.13)/TCP(3663, 22960)/NULL/payload:0"
2017/10/20;14:43:40.850;DEBUG;25350;0;TinsFlow::sendPackets@107;"[../libsimitar/TinsFlow.cpp] [FlowId:69]: PacketSender::IP_TCP_SOCKET"
2017/10/20;14:43:40.890;DEBUG;25350;0;DummyFlow::flowStart@55;"[../libsimitar/DummyFlow.cpp] EndFlow[69]"
2017/10/20;14:43:42.466;DEBUG;25310;0;TinsFlow::flowGenerate@33;"[../libsimitar/TinsFlow.cpp] [flowId:29] -> onTime:0.805511 npackets:2 netInterface:h1-eth0"
2017/10/20;14:43:42.466;DEBUG;25310;0;TinsFlow::flowGenerate@36;"[../libsimitar/TinsFlow.cpp] [flowId:29] -> npackets_mode15 npackets_mode2:0"
2017/10/20;14:43:42.466;DEBUG;25310;0;TinsFlow::sendPackets@138;"[../libsimitar/TinsFlow.cpp] [FlowId:29]: EthernetII/IP(192.168.1.2, 24.242.109.92)/UDP(35990, 44872)/DNS/payload:129"
2017/10/20;14:43:42.466;DEBUG;25310;0;TinsFlow::sendPackets@147;"[../libsimitar/TinsFlow.cpp] [FlowId:29]: PacketSender::IP_UDP_SOCKET"
2017/10/20;14:43:42.477;DEBUG;25311;0;TinsFlow::flowGenerate@33;"[../libsimitar/TinsFlow.cpp] [flowId:30] -> onTime:0.787537 npackets:2 netInterface:h1-eth0"
2017/10/20;14:43:42.477;DEBUG;25311;0;TinsFlow::flowGenerate@36;"[../libsimitar/TinsFlow.cpp] [flowId:30] -> npackets_mode15 npackets_mode2:0"
2017/10/20;14:43:42.477;DEBUG;25311;0;TinsFlow::sendPackets@138;"[../libsimitar/TinsFlow.cpp] [FlowId:30]: EthernetII/IP(192.168.1.2, 67.190.60.125)/UDP(35990, 3944)/DNS/payload:129"
2017/10/20;14:43:42.477;DEBUG;25311;0;TinsFlow::sendPackets@147;"[../libsimitar/TinsFlow.cpp] [FlowId:30]: PacketSender::IP_UDP_SOCKET"
2017/10/20;14:43:42.510;DEBUG;25310;0;TinsFlow::sendPackets@138;"[../libsimitar/TinsFlow.cpp] [FlowId:29]: EthernetII/IP(192.168.1.2, 24.242.109.92)/UDP(35990, 44872)/DNS/payload:0"
2017/10/20;14:43:42.510;DEBUG;25310;0;TinsFlow::sendPackets@147;"[../libsimitar/TinsFlow.cpp] [FlowId:29]: PacketSender::IP_UDP_SOCKET"
2017/10/20;14:43:42.518;DEBUG;25311;0;TinsFlow::sendPackets@138;"[../libsimitar/TinsFlow.cpp] [FlowId:30]: EthernetII/IP(192.168.1.2, 67.190.60.125)/UDP(35990, 3944)/DNS/payload:0"
2017/10/20;14:43:42.518;DEBUG;25311;0;TinsFlow::sendPackets@147;"[../libsimitar/TinsFlow.cpp] [FlowId:30]: PacketSender::IP_UDP_SOCKET"
2017/10/20;14:43:42.558;DEBUG;25310;0;DummyFlow::flowStart@55;"[../libsimitar/DummyFlow.cpp] EndFlow[29]"
2017/10/20;14:43:42.558;VERB;25268;0;NetworkTrace::exec@841;"[../libsimitar/NetworkTrace.cpp] Joining flow thread networkFlow[30]->flowThread()"
2017/10/20;14:43:42.570;DEBUG;25311;0;DummyFlow::flowStart@55;"[../libsimitar/DummyFlow.cpp] EndFlow[30]"
2017/10/20;14:43:42.570;VERB;25268;0;NetworkTrace::exec@841;"[../libsimitar/NetworkTrace.cpp] Joining flow thread networkFlow[31]->flowThread()"
2017/10/20;14:43:42.570;VERB;25268;0;NetworkTrace::exec@841;"[../libsimitar/NetworkTrace.cpp] Joining flow thread networkFlow[32]->flowThread()"
2017/10/20;14:43:42.570;VERB;25268;0;NetworkTrace::exec@841;"[../libsimitar/NetworkTrace.cpp] Joining flow thread networkFlow[33]->flowThread()"
2017/10/20;14:43:42.570;VERB;25268;0;NetworkTrace::exec@841;"[../libsimitar/NetworkTrace.cpp] Joining flow thread networkFlow[34]->flowThread()"
2017/10/20;14:43:42.904;DEBUG;25315;0;TinsFlow::flowGenerate@33;"[../libsimitar/TinsFlow.cpp] [flowId:34] -> onTime:0.679901 npackets:3 netInterface:h1-eth0"
2017/10/20;14:43:42.904;DEBUG;25315;0;TinsFlow::flowGenerate@36;"[../libsimitar/TinsFlow.cpp] [flowId:34] -> npackets_mode16 npackets_mode2:0"
2017/10/20;14:43:42.904;DEBUG;25315;0;TinsFlow::sendPackets@138;"[../libsimitar/TinsFlow.cpp] [FlowId:34]: EthernetII/IP(192.168.1.2, 66.67.61.44)/UDP(35990, 58546)/DNS/payload:135"
2017/10/20;14:43:42.904;DEBUG;25315;0;TinsFlow::sendPackets@147;"[../libsimitar/TinsFlow.cpp] [FlowId:34]: PacketSender::IP_UDP_SOCKET"
2017/10/20;14:43:42.930;DEBUG;25315;0;TinsFlow::sendPackets@138;"[../libsimitar/TinsFlow.cpp] [FlowId:34]: EthernetII/IP(192.168.1.2, 66.67.61.44)/UDP(35990, 58546)/DNS/payload:0"
2017/10/20;14:43:42.930;DEBUG;25315;0;TinsFlow::sendPackets@147;"[../libsimitar/TinsFlow.cpp] [FlowId:34]: PacketSender::IP_UDP_SOCKET"
2017/10/20;14:43:42.986;DEBUG;25315;0;DummyFlow::flowStart@55;"[../libsimitar/DummyFlow.cpp] EndFlow[34]"
2017/10/20;14:43:42.986;VERB;25268;0;NetworkTrace::exec@841;"[../libsimitar/NetworkTrace.cpp] Joining flow thread networkFlow[35]->flowThread()"
2017/10/20;14:43:42.986;VERB;25268;0;NetworkTrace::exec@841;"[../libsimitar/NetworkTrace.cpp] Joining flow thread networkFlow[36]->flowThread()"
2017/10/20;14:43:42.986;VERB;25268;0;NetworkTrace::exec@841;"[../libsimitar/NetworkTrace.cpp] Joining flow thread networkFlow[37]->flowThread()"
2017/10/20;14:43:43.777;DEBUG;25318;0;TinsFlow::flowGenerate@33;"[../libsimitar/TinsFlow.cpp] [flowId:37] -> onTime:0.1 npackets:1 netInterface:h1-eth0"
2017/10/20;14:43:43.777;DEBUG;25318;0;TinsFlow::flowGenerate@36;"[../libsimitar/TinsFlow.cpp] [flowId:37] -> npackets_mode15 npackets_mode2:0"
2017/10/20;14:43:43.777;DEBUG;25318;0;TinsFlow::sendPackets@138;"[../libsimitar/TinsFlow.cpp] [FlowId:37]: EthernetII/IP(192.168.1.2, 24.107.221.82)/UDP(35990, 55335)/DNS/payload:71"
2017/10/20;14:43:43.777;DEBUG;25318;0;TinsFlow::sendPackets@147;"[../libsimitar/TinsFlow.cpp] [FlowId:37]: PacketSender::IP_UDP_SOCKET"
2017/10/20;14:43:43.838;DEBUG;25318;0;TinsFlow::sendPackets@138;"[../libsimitar/TinsFlow.cpp] [FlowId:37]: EthernetII/IP(192.168.1.2, 24.107.221.82)/UDP(35990, 55335)/DNS/payload:0"
2017/10/20;14:43:43.838;DEBUG;25318;0;TinsFlow::sendPackets@147;"[../libsimitar/TinsFlow.cpp] [FlowId:37]: PacketSender::IP_UDP_SOCKET"
2017/10/20;14:43:43.910;DEBUG;25318;0;DummyFlow::flowStart@55;"[../libsimitar/DummyFlow.cpp] EndFlow[37]"
2017/10/20;14:43:43.910;VERB;25268;0;NetworkTrace::exec@841;"[../libsimitar/NetworkTrace.cpp] Joining flow thread networkFlow[38]->flowThread()"
2017/10/20;14:43:50.365;DEBUG;25421;0;TinsFlow::flowGenerate@33;"[../libsimitar/TinsFlow.cpp] [flowId:140] -> onTime:0.112671 npackets:3 netInterface:h1-eth0"
2017/10/20;14:43:50.365;DEBUG;25421;0;TinsFlow::flowGenerate@36;"[../libsimitar/TinsFlow.cpp] [flowId:140] -> npackets_mode13 npackets_mode2:0"
